"","Estimate","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %","beta.BT","lowerCI.BT","upperCI.BT"
"(Intercept)",2.78319260278427,0.977646539366981,2.84682908465709,0.00441570629896038,1.2906163494939,5.37347807808252,16.1705648149515,3.63502631207334,215.611478644232
"tail_scaled",2.8182704516841,1.05402801576762,2.67380981295039,0.00749949691067625,1.13088267740165,5.44562300639634,16.747859376464,3.09839017245857,231.741611253828
"socM_tail_scaled",-2.28553629969478,1.08165054923541,-2.11300803324176,0.0346000803142071,-5.17706589866211,-0.576016390299898,0.101719495341217,0.00564454380487987,0.562133231589067
"throat_avg_bright_scaled",-0.280131549775,0.568243292297763,-0.492978190102787,0.622027997907071,-1.46871094799462,0.86789577712982,0.75568432481385,0.230222062205025,2.3818935417396
"socM_t.avg.bright_scaled",0.383954292278796,0.57904401079202,0.663083090616239,0.507277339712378,-0.741550710353304,1.65600600568661,1.46807833763305,0.476374623394656,5.23834707928905
"breast_avg_bright_scaled",1.37287844320847,0.79079025627,1.73608416684857,0.0825489535110613,0.0504998846016159,3.29716963063549,3.94669469765333,1.05179674197935,27.036008635229
"socM_r.avg.bright_scaled",-0.0343407675294797,0.598431504613326,-0.057384625081978,0.954238810226525,-1.31226336653923,1.22769936567031,0.966242184567786,0.269210045297209,3.41336758537354
"ci_1_julian_scaled",-1.07574229694151,0.72592236633644,-1.48189716535465,0.13836765942596,-2.93693601960371,0.0873399732791004,0.341044505026169,0.053027956699571,1.0912676184907
